"REF_DATE","GEO","DGUID","Indicator","Industry","Authority","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004","Saskatchewan","2016A000247","Gross value added","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809115","11.5.1.1.0.0.0.0.0.0","0","","","","0"
"2004","Saskatchewan","2016A000247","Gross value added","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809116","11.5.1.2.0.0.0.0.0.0","15","","","","0"
"2004","Saskatchewan","2016A000247","Gross value added","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809151","11.5.2.1.0.0.0.0.0.0","0","","","","0"
"2004","Saskatchewan","2016A000247","Gross value added","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809152","11.5.2.2.0.0.0.0.0.0","30","","","","0"
"2004","Alberta","2016A000248","Domestic production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808829","12.1.1.1.0.0.0.0.0.0","0","","","","0"
"2004","Alberta","2016A000248","Domestic production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808830","12.1.1.2.0.0.0.0.0.0","97","","","","0"
"2004","Alberta","2016A000248","Domestic production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808865","12.1.2.1.0.0.0.0.0.0","0","","","","0"
"2004","Alberta","2016A000248","Domestic production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808866","12.1.2.2.0.0.0.0.0.0","149","","","","0"
"2004","Alberta","2016A000248","Domestic market production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808901","12.2.1.1.0.0.0.0.0.0","0","","","","0"
"2004","Alberta","2016A000248","Domestic market production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808902","12.2.1.2.0.0.0.0.0.0","94","","","","0"
"2004","Alberta","2016A000248","Domestic market production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808937","12.2.2.1.0.0.0.0.0.0","0","","","","0"
"2004","Alberta","2016A000248","Domestic market production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808938","12.2.2.2.0.0.0.0.0.0","149","","","","0"
"2004","Alberta","2016A000248","Domestic own-use production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808973","12.3.1.1.0.0.0.0.0.0","0","","","","0"
"2004","Alberta","2016A000248","Domestic own-use production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808974","12.3.1.2.0.0.0.0.0.0","3","","","","0"
"2004","Alberta","2016A000248","Domestic own-use production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809009","12.3.2.1.0.0.0.0.0.0","0","","","","0"
"2004","Alberta","2016A000248","Domestic own-use production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809010","12.3.2.2.0.0.0.0.0.0","0","","","","0"
"2004","Alberta","2016A000248","Intermediate consumption","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809045","12.4.1.1.0.0.0.0.0.0","0","","","","0"
"2004","Alberta","2016A000248","Intermediate consumption","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809046","12.4.1.2.0.0.0.0.0.0","35","","","","0"
"2004","Alberta","2016A000248","Intermediate consumption","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809081","12.4.2.1.0.0.0.0.0.0","0","","","","0"
"2004","Alberta","2016A000248","Intermediate consumption","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809082","12.4.2.2.0.0.0.0.0.0","30","","","","0"
"2004","Alberta","2016A000248","Gross value added","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809117","12.5.1.1.0.0.0.0.0.0","0","","","","0"
"2004","Alberta","2016A000248","Gross value added","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809118","12.5.1.2.0.0.0.0.0.0","62","","","","0"
"2004","Alberta","2016A000248","Gross value added","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809153","12.5.2.1.0.0.0.0.0.0","0","","","","0"
"2004","Alberta","2016A000248","Gross value added","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809154","12.5.2.2.0.0.0.0.0.0","119","","","","0"
"2004","British Columbia","2016A000259","Domestic production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808831","13.1.1.1.0.0.0.0.0.0","0","","","","0"
"2004","British Columbia","2016A000259","Domestic production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808832","13.1.1.2.0.0.0.0.0.0","2466","","","","0"
"2004","British Columbia","2016A000259","Domestic production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808867","13.1.2.1.0.0.0.0.0.0","0","","","","0"
"2004","British Columbia","2016A000259","Domestic production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808868","13.1.2.2.0.0.0.0.0.0","423","","","","0"
"2004","British Columbia","2016A000259","Domestic market production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808903","13.2.1.1.0.0.0.0.0.0","0","","","","0"
"2004","British Columbia","2016A000259","Domestic market production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808904","13.2.1.2.0.0.0.0.0.0","2445","","","","0"
"2004","British Columbia","2016A000259","Domestic market production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808939","13.2.2.1.0.0.0.0.0.0","0","","","","0"
"2004","British Columbia","2016A000259","Domestic market production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808940","13.2.2.2.0.0.0.0.0.0","423","","","","0"
"2004","British Columbia","2016A000259","Domestic own-use production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808975","13.3.1.1.0.0.0.0.0.0","0","","","","0"
"2004","British Columbia","2016A000259","Domestic own-use production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808976","13.3.1.2.0.0.0.0.0.0","21","","","","0"
"2004","British Columbia","2016A000259","Domestic own-use production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809011","13.3.2.1.0.0.0.0.0.0","0","","","","0"
"2004","British Columbia","2016A000259","Domestic own-use production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809012","13.3.2.2.0.0.0.0.0.0","0","","","","0"
"2004","British Columbia","2016A000259","Intermediate consumption","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809047","13.4.1.1.0.0.0.0.0.0","0","","","","0"
"2004","British Columbia","2016A000259","Intermediate consumption","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809048","13.4.1.2.0.0.0.0.0.0","766","","","","0"
"2004","British Columbia","2016A000259","Intermediate consumption","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809083","13.4.2.1.0.0.0.0.0.0","0","","","","0"
"2004","British Columbia","2016A000259","Intermediate consumption","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809084","13.4.2.2.0.0.0.0.0.0","85","","","","0"
"2004","British Columbia","2016A000259","Gross value added","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809119","13.5.1.1.0.0.0.0.0.0","0","","","","0"
"2004","British Columbia","2016A000259","Gross value added","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809120","13.5.1.2.0.0.0.0.0.0","1700","","","","0"
"2004","British Columbia","2016A000259","Gross value added","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809155","13.5.2.1.0.0.0.0.0.0","0","","","","0"
"2004","British Columbia","2016A000259","Gross value added","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809156","13.5.2.2.0.0.0.0.0.0","338","","","","0"
"2004","Territories","2016A00016","Domestic production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808833","14.1.1.1.0.0.0.0.0.0","0","","","","0"
"2004","Territories","2016A00016","Domestic production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808834","14.1.1.2.0.0.0.0.0.0","0","","","","0"
"2004","Territories","2016A00016","Domestic production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808869","14.1.2.1.0.0.0.0.0.0","0","","","","0"
"2004","Territories","2016A00016","Domestic production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808870","14.1.2.2.0.0.0.0.0.0","4","","","","0"
"2004","Territories","2016A00016","Domestic market production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808905","14.2.1.1.0.0.0.0.0.0","0","","","","0"
"2004","Territories","2016A00016","Domestic market production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808906","14.2.1.2.0.0.0.0.0.0","0","","","","0"
"2004","Territories","2016A00016","Domestic market production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808941","14.2.2.1.0.0.0.0.0.0","0","","","","0"
"2004","Territories","2016A00016","Domestic market production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808942","14.2.2.2.0.0.0.0.0.0","4","","","","0"
"2004","Territories","2016A00016","Domestic own-use production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808977","14.3.1.1.0.0.0.0.0.0","0","","","","0"
"2004","Territories","2016A00016","Domestic own-use production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808978","14.3.1.2.0.0.0.0.0.0","0","","","","0"
"2004","Territories","2016A00016","Domestic own-use production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809013","14.3.2.1.0.0.0.0.0.0","0","","","","0"
"2004","Territories","2016A00016","Domestic own-use production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809014","14.3.2.2.0.0.0.0.0.0","0","","","","0"
"2004","Territories","2016A00016","Intermediate consumption","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809049","14.4.1.1.0.0.0.0.0.0","0","","","","0"
"2004","Territories","2016A00016","Intermediate consumption","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809050","14.4.1.2.0.0.0.0.0.0","0","","","","0"
"2004","Territories","2016A00016","Intermediate consumption","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809085","14.4.2.1.0.0.0.0.0.0","0","","","","0"
"2004","Territories","2016A00016","Intermediate consumption","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809086","14.4.2.2.0.0.0.0.0.0","1","","","","0"
"2004","Territories","2016A00016","Gross value added","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809121","14.5.1.1.0.0.0.0.0.0","0","","","","0"
"2004","Territories","2016A00016","Gross value added","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809122","14.5.1.2.0.0.0.0.0.0","0","","","","0"
"2004","Territories","2016A00016","Gross value added","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809157","14.5.2.1.0.0.0.0.0.0","0","","","","0"
"2004","Territories","2016A00016","Gross value added","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809158","14.5.2.2.0.0.0.0.0.0","3","","","","0"
"2004","Yukon","2016A000260","Domestic production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808835","15.1.1.1.0.0.0.0.0.0","0","","","","0"
"2004","Yukon","2016A000260","Domestic production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808836","15.1.1.2.0.0.0.0.0.0","0","","","","0"
"2004","Yukon","2016A000260","Domestic production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808871","15.1.2.1.0.0.0.0.0.0","0","","","","0"
"2004","Yukon","2016A000260","Domestic production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808872","15.1.2.2.0.0.0.0.0.0","1","","","","0"
"2004","Yukon","2016A000260","Domestic market production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808907","15.2.1.1.0.0.0.0.0.0","0","","","","0"
"2004","Yukon","2016A000260","Domestic market production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808908","15.2.1.2.0.0.0.0.0.0","0","","","","0"
"2004","Yukon","2016A000260","Domestic market production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808943","15.2.2.1.0.0.0.0.0.0","0","","","","0"
"2004","Yukon","2016A000260","Domestic market production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808944","15.2.2.2.0.0.0.0.0.0","1","","","","0"
"2004","Yukon","2016A000260","Domestic own-use production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808979","15.3.1.1.0.0.0.0.0.0","0","","","","0"
"2004","Yukon","2016A000260","Domestic own-use production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808980","15.3.1.2.0.0.0.0.0.0","0","","","","0"
"2004","Yukon","2016A000260","Domestic own-use production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809015","15.3.2.1.0.0.0.0.0.0","0","","","","0"
"2004","Yukon","2016A000260","Domestic own-use production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809016","15.3.2.2.0.0.0.0.0.0","0","","","","0"
"2004","Yukon","2016A000260","Intermediate consumption","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809051","15.4.1.1.0.0.0.0.0.0","0","","","","0"
"2004","Yukon","2016A000260","Intermediate consumption","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809052","15.4.1.2.0.0.0.0.0.0","0","","","","0"
